"id","host_id","host_response_time","host_response_rate","host_accept_rate","superhost","n_host_listings","room_type","accommodates","bedrooms","beds","price","min_nights","max_nights","n_reviews","rev_rating","rev_accuracy","rev_clean","rev_checkin","rev_comm","rev_location","rev_value","license","instant_bookable","n_reviews_month","carbon_monoxide_alarm","stove","hot_water","security_cameras","wifi","heating","fire_extinguisher","free_parking","coffee_maker","kitchen","smoke_alarm","dryer","private_entrance","hair_dryer","TV","waterfront","host_greeting","mean_review"
2934713,14983658,NA,NA,NA,"0",1,"Private room",1,1,1,270,1,1125,0,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA
7915276,21725315,NA,NA,NA,"0",1,"Entire home/apt",6,4,4,270,3,1125,0,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA
8759061,45641998,"within a day","79%","38%","1",0,"Entire home/apt",2,1,1,270,2,1125,9,5,4.88,5,5,5,5,5,"1","0",0.15,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.98285714285714
10507237,49847642,NA,NA,NA,"0",1,"Entire home/apt",4,3,4,270,3,8,3,5,5,5,5,5,5,4.67,"0","0",0.05,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.95285714285714
12301219,66319512,NA,NA,NA,"0",1,"Entire home/apt",4,2,2,270,2,1125,0,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA
15068256,31819186,NA,NA,NA,"0",1,"Private room",2,1,2,270,1,1125,28,4.41,4.54,4.52,4.96,4.92,4.42,4.42,"0","0",0.48,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.59857142857143
15209631,2552393,"within an hour","100%","93%","1",7,"Entire home/apt",2,1,1,270,4,50,17,4.94,4.88,4.88,5,5,4.65,4.76,"1","0",0.29,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.87285714285714
16893219,39054519,NA,NA,NA,"0",1,"Entire home/apt",4,2,2,270,2,1125,3,4.67,5,4.33,5,5,5,4.33,"0","0",0.06,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.76142857142857
17968731,73131569,NA,NA,NA,"1",0,"Private room",2,1,1,270,2,30,32,5,4.91,5,4.97,5,4.94,4.81,"1","1",1.29,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.94714285714286
20432413,21547951,NA,NA,NA,"0",1,"Entire home/apt",2,1,1,270,2,14,6,4.8,5,4.6,4.8,5,4.8,4.8,"0","0",0.15,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.82857142857143
21381740,154711907,NA,NA,NA,"0",1,"Entire home/apt",6,2,3,270,1,2,0,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA
22414296,61516882,NA,NA,NA,"0",1,"Entire home/apt",4,2,3,270,2,1125,1,5,5,4,5,5,4,4,"0","0",0.02,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.57142857142857
22670935,15019907,NA,NA,"100%","0",2,"Entire home/apt",4,2,3,270,2,30,12,5,5,4.92,4.92,5,4.75,4.75,"1","0",0.38,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.90571428571429
25133928,24255814,NA,NA,NA,"0",1,"Entire home/apt",5,2,3,270,4,7,11,4.89,4.89,4.89,5,5,5,4.67,"1","1",0.3,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.90571428571428
28329497,213918938,"within a day","67%","33%","1",1,"Entire home/apt",3,2,2,270,5,1125,12,5,5,4.92,5,5,4.83,4.83,"1","0",0.45,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.94
29471672,23920538,"within a few hours","100%",NA,"0",1,"Hotel room",4,NA,3,270,1,1125,0,NA,NA,NA,NA,NA,NA,NA,"0","1",NA,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA
30387876,60016316,NA,NA,NA,"0",1,"Entire home/apt",4,3,3,270,1,1125,1,5,5,5,5,5,4,5,"0","1",0.03,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.85714285714286
33677630,4412129,NA,NA,NA,"0",1,"Entire home/apt",4,2,2,270,3,1125,1,5,5,5,5,5,5,5,"0","0",0.04,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",5
38845107,114955569,NA,NA,NA,"0",0,"Entire home/apt",4,1,2,270,2,1125,16,4.69,4.94,4.31,4.88,5,4.88,4.69,"0","0",0.72,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.77
39496185,9077059,NA,NA,NA,"0",1,"Entire home/apt",4,3,3,270,2,3,1,5,5,5,5,5,5,4,"0","0",0.05,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.85714285714286
5950023,7525954,"within an hour","100%","100%","0",1,"Entire home/apt",4,4,4,271,3,17,21,4.81,4.76,4.9,4.95,4.95,4.81,4.43,"1","0",0.31,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.80142857142857
9936357,14389508,NA,NA,NA,"1",2,"Entire home/apt",4,2,2,271,3,1125,7,4.86,5,5,5,4.86,4.29,4.57,"0","0",0.1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.79714285714286
14035460,55804109,NA,NA,NA,"0",1,"Entire home/apt",4,2,2,271,2,4,19,4.83,4.72,4.83,4.94,4.88,4.47,4.71,"0","0",0.39,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.76857142857143
21988897,53755399,NA,NA,NA,"0",2,"Entire home/apt",4,2,2,271,21,30,23,4.47,4.59,4,4.59,4.65,4.71,4.41,"0","1",0.54,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.48857142857143
23833578,89889006,NA,NA,NA,"0",1,"Entire home/apt",4,2,2,271,3,20,2,5,5,5,5,5,5,5,"0","0",0.05,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",5
28198817,35417805,"within an hour","100%","100%","0",1,"Entire home/apt",4,2,3,271,5,1125,35,4.97,4.91,4.94,4.97,4.97,4.97,4.8,"0","0",1.44,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.93285714285714
35858228,269718604,NA,NA,NA,"0",1,"Hotel room",4,1,2,273,1,1125,1,5,5,5,5,5,5,3,"0","1",0.06,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.71428571428571
42855140,49176032,"within an hour","100%","100%","1",1,"Entire home/apt",2,1,1,273,1,1125,12,4.83,4.92,4.83,5,5,4.83,4.75,"0","1",0.83,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.88
24906967,5184617,NA,NA,NA,"0",1,"Entire home/apt",2,1,0,274,2,1125,9,4.86,5,4.71,5,5,5,4.43,"0","0",0.23,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.85714285714286
25775511,34756737,"within an hour","100%","100%","1",1,"Private room",4,2,4,274,2,1124,100,4.82,4.79,4.77,4.92,4.89,4.95,4.56,"1","1",2.86,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.81428571428571
305809,1573009,NA,NA,NA,"1",1,"Entire home/apt",4,1,4,275,1,25,129,4.9,4.85,4.88,4.97,4.96,4.7,4.71,"0","0",1.46,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.85285714285714
623652,2980639,NA,NA,"0%","0",2,"Entire home/apt",5,3,5,275,4,14,28,4.86,4.79,4.89,4.73,4.93,4.85,4.5,"0","0",0.32,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.79285714285714
660856,3336575,"within an hour","100%","80%","0",1,"Entire home/apt",4,4,6,275,4,33,37,4.81,4.72,4.22,4.89,4.92,4.81,4.78,"0","0",0.54,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.73571428571429
705935,3517912,NA,NA,NA,"0",1,"Entire home/apt",4,5,10,275,4,30,27,4.81,4.81,4.73,4.85,4.92,4.88,4.68,"0","0",0.29,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.81142857142857
1957337,10117243,NA,NA,NA,"0",1,"Entire home/apt",4,2,3,275,3,14,10,5,4.88,4.88,5,5,5,4.88,"1","0",0.51,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.94857142857143
2697739,12735907,"within a day","100%",NA,"1",1,"Entire home/apt",4,2,4,275,3,1125,10,4.9,5,4.8,5,5,4.5,4.6,"0","0",0.56,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.82857142857143
2902819,7414914,"within a few hours","100%","88%","1",1,"Entire home/apt",2,1,1,275,3,30,93,4.97,4.92,4.89,5,4.99,4.99,4.82,"1","0",1.11,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.94
3164821,1362934,NA,NA,NA,"0",1,"Entire home/apt",4,2,4,275,6,17,0,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA
3753084,8128832,"within a few hours","100%","67%","0",1,"Entire home/apt",4,5,5,275,2,1125,22,4.64,4.62,4.57,4.9,4.77,4.86,4.36,"0","0",0.27,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.67428571428571
4538211,23258221,NA,NA,NA,"0",1,"Entire home/apt",4,2,2,275,4,14,1,5,5,5,5,5,5,5,"0","0",0.02,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",5
4811555,9000116,NA,NA,NA,"0",2,"Entire home/apt",4,4,6,275,3,1125,5,4.8,5,5,4.8,4.8,4.8,4.8,"0","0",0.06,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.85714285714286
5428747,27990245,NA,NA,NA,"0",1,"Entire home/apt",4,3,0,275,2,11,18,5,4.82,4.82,4.94,5,4.76,4.71,"0","0",0.5,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.86428571428571
6428767,32254013,NA,NA,NA,"0",1,"Entire home/apt",3,2,2,275,4,30,23,5,4.96,4.91,5,5,4.82,4.86,"0","0",0.34,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.93571428571429
6652372,48595947,NA,NA,NA,"0",1,"Entire home/apt",6,3,3,275,7,90,0,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA
6664240,34884693,NA,NA,NA,"0",1,"Entire home/apt",4,2,3,275,3,1125,5,5,4.6,4.8,5,5,5,4.8,"0","1",0.14,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.88571428571429
7896910,25207284,NA,NA,NA,"0",1,"Entire home/apt",4,2,4,275,2,28,2,4,4,4,4.5,5,5,4.5,"0","0",0.06,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.42857142857143
9083550,10156840,NA,NA,NA,"0",1,"Entire home/apt",4,2,3,275,2,1125,5,5,4.6,5,5,5,5,4.6,"0","0",0.09,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.88571428571429
13537721,20056287,"within a day","100%","100%","0",2,"Entire home/apt",4,3,3,275,3,14,4,5,5,5,5,5,5,5,"1","0",0.07,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",5
14465905,1414518,"within a few hours","83%","67%","0",1,"Entire home/apt",4,2,2,275,3,30,10,4.89,5,4.89,4.89,5,5,4.44,"1","0",0.26,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.87285714285714
15033626,15225846,NA,NA,NA,"0",1,"Entire home/apt",4,3,3,275,3,20,4,5,5,5,5,5,5,4.75,"0","0",0.08,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.96428571428571
15277275,84237660,"within a day","50%","0%","0",2,"Entire home/apt",4,2,2,275,2,1125,44,4.35,4.49,4.19,4.8,4.9,4.93,4,"0","0",0.81,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.52285714285714
15416044,48402020,NA,NA,NA,"0",1,"Entire home/apt",4,2,2,275,2,7,12,4.75,4.83,4.67,4.83,5,4.92,4.5,"0","0",0.53,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.78571428571429
16339720,35212926,"a few days or more","0%",NA,"0",1,"Entire home/apt",2,1,0,275,6,60,0,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA
16484735,3224082,NA,NA,NA,"0",1,"Entire home/apt",4,2,2,275,4,7,15,4.71,4.79,4.93,4.64,4.5,4.21,4.5,"0","0",0.29,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.61142857142857
16748989,8053379,NA,NA,NA,"0",1,"Entire home/apt",4,1,2,275,1,31,44,4.8,4.9,4.85,4.9,4.93,4.46,4.37,"1","1",0.88,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.74428571428571
16804355,56163785,"within an hour","100%","100%","1",5,"Entire home/apt",2,1,1,275,3,91,35,4.91,4.91,4.85,4.97,4.91,5,4.74,"0","1",15.44,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.89857142857143
17375610,4076425,"within a day","75%","0%","0",1,"Entire home/apt",3,2,2,275,3,14,40,5,4.98,5,5,5,4.97,4.82,"0","0",0.79,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.96714285714286
17843664,34597903,"within an hour","100%","75%","1",1,"Entire home/apt",4,4,5,275,2,1125,38,4.86,4.86,4.89,4.89,4.83,4.58,4.72,"1","0",0.78,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.80428571428571
17899859,92836094,NA,NA,NA,"0",1,"Entire home/apt",4,2,2,275,3,21,2,5,5,4.5,5,5,4.5,4.5,"0","0",0.05,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.78571428571429
18234191,6680892,"within an hour","100%","100%","1",3,"Entire home/apt",4,2,2,275,2,15,21,4.86,4.9,4.76,4.8,5,4.7,4.65,"1","1",0.42,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.81
18661034,72351034,NA,NA,NA,"0",1,"Entire home/apt",2,2,2,275,4,30,8,5,4.86,4.86,5,5,5,4.57,"1","1",0.16,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.89857142857143
19278851,85934705,NA,NA,NA,"0",1,"Entire home/apt",4,2,3,275,3,30,2,5,5,5,5,5,5,5,"0","0",0.04,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",5
19607802,118203009,NA,NA,NA,"0",1,"Entire home/apt",4,2,3,275,2,1125,7,4.67,4.5,4.67,5,4.83,4.83,4.33,"0","0",0.29,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.69
19859781,140448672,NA,NA,NA,"0",1,"Entire home/apt",4,2,2,275,5,1125,3,5,4.67,4,5,5,5,4.33,"0","0",0.09,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.71428571428571
20611769,965667,"within an hour","100%","100%","0",2,"Private room",4,2,2,275,4,90,27,4.85,4.78,4.7,4.96,4.96,4.96,4.52,"0","0",0.81,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.81857142857143
20692196,148090299,NA,NA,NA,"0",1,"Entire home/apt",4,2,2,275,4,1125,2,4.5,5,5,4.5,5,4.5,4.5,"0","0",0.04,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.71428571428571
20723785,33343981,"within an hour","100%","94%","0",4,"Entire home/apt",4,2,2,275,2,50,34,4.79,4.79,4.74,5,4.94,4.94,4.5,"0","0",0.75,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.81428571428571
21547474,11632576,"within a day","100%",NA,"0",1,"Entire home/apt",4,2,2,275,5,1125,1,0,NA,NA,NA,NA,NA,NA,"0","0",0.03,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA
22004423,79393816,NA,NA,NA,"0",1,"Entire home/apt",4,3,4,275,3,14,0,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA
22102553,10287542,"within a few hours","100%",NA,"0",1,"Entire home/apt",2,1,1,275,4,1124,15,4.93,5,4.73,5,5,4.4,4.73,"0","0",0.42,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.82714285714286
22723180,14646633,NA,NA,NA,"0",1,"Entire home/apt",2,1,1,275,3,5,0,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA
23140460,171975859,NA,NA,NA,"0",1,"Entire home/apt",4,2,2,275,2,21,11,4.91,4.91,4.91,4.82,4.91,4.91,4.64,"0","0",0.31,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.85857142857143
23642726,9799534,"within an hour","100%","0%","0",3,"Entire home/apt",4,3,4,275,3,30,16,4.88,4.81,4.75,4.81,4.88,4.88,4.69,"0","0",1.3,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.81428571428571
23839946,5383036,NA,NA,NA,"0",3,"Entire home/apt",6,5,4,275,5,14,4,5,4.75,4.75,5,5,5,4.75,"0","0",0.11,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.89285714285714
24296667,178187873,"within an hour","99%","99%","0",14,"Entire home/apt",4,2,2,275,7,90,42,4.51,4.46,4.39,4.71,4.73,4.73,4.32,"1","1",1.22,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.55
25174672,2417486,NA,NA,NA,"0",1,"Entire home/apt",2,1,1,275,3,1125,4,5,4.75,4.75,4.75,4.75,5,4.75,"0","1",0.1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.82142857142857
25761872,50629075,NA,NA,NA,"0",1,"Entire home/apt",4,5,4,275,3,1125,3,5,5,5,5,5,5,5,"0","0",0.12,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",5
26246861,21800150,"","","","0",NA,"Entire home/apt",4,3,2,275,3,1125,8,4.75,5,5,4.38,4.75,4.38,4.5,"0","0",0.23,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.68
26292322,18846307,NA,NA,NA,"0",1,"Entire home/apt",4,2,2,275,3,1125,12,4.92,4.92,4.75,5,5,4.58,4.67,"1","0",0.38,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",4.83428571428571
26841967,86294514,NA,NA,NA,"0",1,"Entire home/apt",4,3,3,275,5,1125,7,4.86,4.43,5,5,5,4.86,4.86,"0","0",0.28,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.85857142857143
29495207,23697978,NA,NA,NA,"0",1,"Entire home/apt",4,2,2,275,2,1125,12,5,4.92,4.67,5,5,5,4.58,"0","0",0.38,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.88142857142857
30304715,11990077,NA,NA,NA,"0",1,"Entire home/apt",2,1,1,275,2,1125,11,5,5,5,4.9,5,5,4.5,"0","1",0.52,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.91428571428571
30443526,115963352,NA,NA,NA,"0",0,"Entire home/apt",4,2,2,275,5,1125,1,0,NA,NA,NA,NA,NA,NA,"0","0",0.05,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA
31854606,8427549,"a few days or more","43%","0%","0",1,"Entire home/apt",4,3,2,275,2,1125,10,4.9,4.7,4.7,4.7,4.9,4.9,4.8,"0","0",0.34,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.8
32444108,10223378,NA,NA,NA,"0",1,"Entire home/apt",4,3,3,275,4,1125,1,5,5,5,5,5,5,5,"0","0",0.04,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",5
33512392,61205775,NA,NA,NA,"0",1,"Entire home/apt",3,2,2,275,3,1125,1,5,5,5,5,5,5,5,"0","0",0.04,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",5
33713854,3059631,"within an hour","100%",NA,"0",2,"Entire home/apt",2,1,1,275,2,14,11,5,4.73,4.91,4.64,4.82,5,4.55,"0","0",0.51,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.80714285714286
33724855,18905224,NA,NA,NA,"0",1,"Entire home/apt",4,2,2,275,1,3,2,5,5,5,5,5,5,3,"0","0",0.07,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.71428571428571
34305126,101700827,NA,NA,NA,"0",1,"Entire home/apt",3,1,1,275,2,8,6,4.83,5,4.67,5,5,4.83,4.67,"0","0",0.23,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.85714285714286
34430178,14622662,NA,NA,NA,"0",1,"Entire home/apt",6,4,4,275,4,24,3,5,5,4.67,5,5,5,5,"0","0",0.12,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.95285714285714
35638727,14874061,"within an hour","100%","100%","0",42,"Entire home/apt",4,3,3,275,3,1125,5,4.8,4,4.2,4.6,5,4.6,4.4,"0","0",0.19,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.51428571428571
35870348,125995403,NA,NA,NA,"0",1,"Entire home/apt",4,2,2,275,2,1125,0,NA,NA,NA,NA,NA,NA,NA,"0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA
36261971,84449589,"within an hour","70%","100%","0",9,"Entire home/apt",4,1,2,275,2,1125,4,4.5,5,4.25,4.75,5,5,4,"0","1",0.17,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.64285714285714
36561057,13899401,NA,NA,NA,"0",0,"Entire home/apt",4,4,4,275,3,1125,5,5,5,5,5,5,4.8,5,"1","0",0.23,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.97142857142857
36932690,277611814,NA,NA,NA,"0",0,"Entire home/apt",4,2,2,275,3,25,4,5,4.75,4.75,4.75,4.75,4.75,4.5,"0","1",0.23,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.75
37085081,22107823,"within a few hours","100%","0%","0",0,"Entire home/apt",4,2,3,275,4,28,4,5,5,5,5,5,5,4.75,"1","0",0.16,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.96428571428571
37645132,265970789,NA,NA,NA,"0",0,"Entire home/apt",6,3,2,275,4,1125,3,5,4.33,5,4.67,5,5,5,"1","1",0.13,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.85714285714286
38371742,198405490,"within a few hours","97%","97%","0",9,"Entire home/apt",3,1,1,275,2,7,6,4.83,4.83,4.67,4.67,5,4.83,4.83,"0","0",0.28,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.80857142857143
38989979,6728939,"within a day","100%","0%","0",0,"Entire home/apt",4,2,2,275,3,28,1,5,5,5,5,5,5,4,"0","0",0.05,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.85714285714286
39337655,27817535,NA,NA,NA,"0",1,"Entire home/apt",2,1,1,275,1,1125,1,5,5,5,5,5,5,4,"0","0",0.05,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.85714285714286
41847105,2362878,NA,NA,NA,"0",2,"Entire home/apt",4,2,3,275,3,1125,0,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA
43343986,6345107,"within an hour","100%",NA,"0",0,"Entire home/apt",7,4,4,275,6,21,0,NA,NA,NA,NA,NA,NA,NA,"1","0",NA,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA
48841483,141658613,"within a day","91%","96%","0",1,"Entire home/apt",4,2,4,275,2,30,7,4.43,4.43,4.57,4.57,4.71,4.71,4.14,"1","0",1.76,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.50857142857143
48875301,141658613,"within a day","91%","96%","0",1,"Entire home/apt",4,2,4,275,2,30,1,4,4,5,5,5,5,3,"1","0",0.54,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.42857142857143
50457012,6712942,NA,NA,NA,"0",1,"Entire home/apt",4,2,3,275,5,30,0,NA,NA,NA,NA,NA,NA,NA,"1","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA
9459937,2937484,NA,NA,NA,"0",1,"Entire home/apt",4,4,6,276,3,1125,17,4.93,4.87,5,4.92,5,4.79,4.77,"0","0",0.29,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.89714285714286
14206892,86235665,"within an hour","75%","100%","0",1,"Entire home/apt",4,2,2,276,2,1125,32,4.81,4.87,4.68,4.77,4.87,4.84,4.61,"0","1",0.53,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.77857142857143
14435339,8246296,NA,NA,NA,"0",1,"Entire home/apt",4,2,2,276,3,1125,23,4.95,5,4.86,5,5,5,4.81,"0","0",0.45,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.94571428571429
28241209,184959931,NA,NA,NA,"0",2,"Entire home/apt",4,2,3,276,3,20,10,4.7,4.7,4.6,5,4.9,4.8,4.6,"0","0",0.3,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.75714285714286
45836872,241644101,"within an hour","100%","98%","0",15,"Entire home/apt",2,1,1,276,1,1125,0,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA
16996727,11870611,"within a day","50%","50%","0",3,"Entire home/apt",4,2,2,277,3,90,22,4.95,4.95,5,4.95,5,4.86,4.62,"1","0",0.94,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.90428571428571
20303534,54829820,NA,NA,NA,"0",2,"Entire home/apt",4,2,4,277,5,14,0,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA
36865545,203731852,"within an hour","100%","97%","1",20,"Hotel room",2,1,1,277,1,1125,6,5,4.83,5,4.83,5,5,4.67,"1","1",0.27,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.90428571428571
45998980,372015241,"within an hour","100%","100%","0",0,"Private room",8,1,8,277,1,365,0,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA
4299280,17321895,"within an hour","100%","75%","0",1,"Entire home/apt",4,3,3,278,3,15,35,4.71,4.76,4.59,4.82,4.79,4.91,4.59,"1","0",0.48,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.73857142857143
7061216,33891982,NA,NA,NA,"0",1,"Entire home/apt",4,2,2,278,2,7,20,4.8,4.84,4.79,4.89,4.95,4.9,4.45,"0","1",0.38,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.80285714285714
